spark.app.name	SKIP	SKIP
spark.driver.cores	0	2
spark.driver.maxResultSize	SKIP	SKIP
spark.driver.memory	SKIP	SKIP
spark.driver.memoryOverheadFactor	0.05	0.2
spark.driver.resource.{resourceName}.amount	1	-1
spark.driver.resource.{resourceName}.discoveryScript	SKIP	SKIP
spark.driver.resource.{resourceName}.vendor	SKIP	SKIP
spark.resources.discoveryPlugin	SKIP	SKIP
spark.executor.memory	SKIP	SKIP
spark.executor.pyspark.memory	SKIP	SKIP
spark.executor.memoryOverheadFactor	0.05	0.2
spark.executor.resource.{resourceName}.amount	1	-1
spark.executor.resource.{resourceName}.discoveryScript	SKIP	SKIP
spark.executor.resource.{resourceName}.vendor	SKIP	SKIP
spark.extraListeners	SKIP	SKIP
spark.local.dir	/valid/file1	/valid/file2
spark.logConf	true	SKIP
spark.master	SKIP	SKIP
spark.submit.deployMode	SKIP	SKIP
spark.log.callerContext	SKIP	SKIP
spark.driver.supervise	true	SKIP
spark.driver.log.dfsDir	SKIP	SKIP
spark.driver.log.persistToDfs.enabled	true	SKIP
spark.driver.log.layout	SKIP	SKIP
spark.driver.log.allowErasureCoding	true	SKIP
spark.driver.extraClassPath	SKIP	SKIP
spark.driver.defaultJavaOptions	SKIP	SKIP
spark.driver.extraJavaOptions	SKIP	SKIP
spark.driver.extraLibraryPath	SKIP	SKIP
spark.driver.userClassPathFirst	true	SKIP
spark.executor.extraClassPath	SKIP	SKIP
spark.executor.defaultJavaOptions	SKIP	SKIP
spark.executor.extraJavaOptions	SKIP	SKIP
spark.executor.extraLibraryPath	SKIP	SKIP
spark.executor.logs.rolling.maxRetainedFiles	SKIP	SKIP
spark.executor.logs.rolling.enableCompression	true	SKIP
spark.executor.logs.rolling.maxSize	SKIP	SKIP
spark.executor.logs.rolling.strategy	SKIP	SKIP
spark.executor.logs.rolling.time.interval	hourly	minutely
spark.executor.userClassPathFirst	true	SKIP
spark.executorEnv.[EnvironmentVariableName]	SKIP	SKIP
spark.redaction.regex	SKIP	SKIP
spark.python.profile	true	SKIP
spark.python.profile.dump	SKIP	SKIP
spark.python.worker.memory	1m	1024m
spark.python.worker.reuse	false	SKIP
spark.files	SKIP	SKIP
spark.submit.pyFiles	SKIP	SKIP
spark.jars	SKIP	SKIP
spark.jars.packages	SKIP	SKIP
spark.jars.excludes	SKIP	SKIP
spark.jars.ivy	SKIP	SKIP
spark.jars.ivySettings	SKIP	SKIP
spark.jars.repositories	SKIP	SKIP
spark.archives	SKIP	SKIP
spark.pyspark.driver.python	SKIP	SKIP
spark.pyspark.python	SKIP	SKIP
spark.reducer.maxSizeInFlight	1m	96m
spark.reducer.maxReqsInFlight	SKIP	SKIP
spark.reducer.maxBlocksInFlightPerAddress	SKIP	SKIP
spark.shuffle.compress	false	SKIP
spark.shuffle.file.buffer	SKIP	SKIP
spark.shuffle.io.maxRetries	1	6
spark.shuffle.io.numConnectionsPerPeer	0	2
spark.shuffle.io.preferDirectBufs	false	SKIP
spark.shuffle.io.retryWait	1s	10s
spark.shuffle.io.backLog	0	-2
spark.shuffle.io.connectionTimeout	SKIP	SKIP
spark.shuffle.service.enabled	true	SKIP
spark.shuffle.service.port	3000	3001
spark.shuffle.service.index.cache.size	1m	200m
spark.shuffle.service.removeShuffle	true	SKIP
spark.shuffle.maxChunksBeingTransferred	SKIP	SKIP
spark.shuffle.sort.bypassMergeThreshold	100	400
spark.shuffle.spill.compress	false	SKIP
spark.shuffle.accurateBlockThreshold	 T	OOM
spark.shuffle.registration.timeout	2500	10000
spark.shuffle.registration.maxAttempts	1	6
spark.files.io.connectionTimeout	SKIP	SKIP
spark.shuffle.checksum.enabled	false	SKIP
spark.shuffle.checksum.algorithm	JDK	CRC32
spark.shuffle.service.fetch.rdd.enabled	true	SKIP
spark.driver.extraClassPath	SKIP	SKIP
spark.driver.defaultJavaOptions	SKIP	SKIP
spark.driver.extraJavaOptions	SKIP	SKIP
spark.driver.extraLibraryPath	SKIP	SKIP
spark.driver.userClassPathFirst	true	SKIP
spark.executor.extraClassPath	SKIP	SKIP
spark.executor.defaultJavaOptions	SKIP	SKIP
spark.executor.extraJavaOptions	SKIP	SKIP
spark.executor.extraLibraryPath	SKIP	SKIP
spark.executor.logs.rolling.maxRetainedFiles	SKIP	SKIP
spark.executor.logs.rolling.enableCompression	true	SKIP
spark.executor.logs.rolling.maxSize	SKIP	SKIP
spark.executor.logs.rolling.strategy	SKIP	SKIP
spark.executor.logs.rolling.time.interval	hourly	minutely
spark.executor.userClassPathFirst	true	SKIP
spark.executorEnv.[EnvironmentVariableName]	SKIP	SKIP
spark.redaction.regex	SKIP	SKIP
spark.redaction.string.regex	SKIP	SKIP
spark.python.profile	true	SKIP
