druid.extensions.directory	extensions (This is a relative path to Druid's working directory)	The root extension directory where user can put extensions related files. Druid will load extensions stored under this directory.
druid.extensions.hadoopDependenciesDir	hadoop-dependencies (This is a relative path to Druid's working directory	The root hadoop dependencies directory where user can put hadoop related dependencies files. Druid will load the dependencies based on the hadoop coordinate specified in the hadoop index task.
druid.extensions.loadList	null	A JSON array of extensions to load from extension directories by Druid. If it is not specified, its value will be null and Druid will load all the extensions under druid.extensions.directory. If its value is empty list [], then no extensions will be loaded at all. It is also allowed to specify absolute path of other custom extensions not stored in the common extensions directory.
druid.extensions.searchCurrentClassloader	true	This is a boolean flag that determines if Druid will search the main classloader for extensions.  It defaults to true but can be turned off if you have reason to not automatically add all modules on the classpath.
druid.extensions.useExtensionClassloaderFirst	false	This is a boolean flag that determines if Druid extensions should prefer loading classes from their own jars rather than jars bundled with Druid. If false, extensions must be compatible with classes provided by any jars bundled with Druid. If true, extensions may depend on conflicting versions.
druid.extensions.hadoopContainerDruidClasspath	null	Hadoop Indexing launches hadoop jobs and this configuration provides way to explicitly set the user classpath for the hadoop job. By default this is computed automatically by druid based on the druid process classpath and set of extensions. However, sometimes you might want to be explicit to resolve dependency conflicts between druid and hadoop.
druid.extensions.addExtensionsToHadoopContainer	false	Only applicable if druid.extensions.hadoopContainerDruidClasspath is provided. If set to true, then extensions specified in the loadList are added to hadoop container classpath. Note that when druid.extensions.hadoopContainerDruidClasspath is not provided then extensions are always added to hadoop container classpath.
druid.modules.excludeList	[]	A JSON array of canonical class names (e.g., "org.apache.druid.somepackage.SomeModule") of module classes which shouldn't be loaded, even if they are found in extensions specified by druid.extensions.loadList, or in the list of core modules specified to be loaded on a particular Druid process type. Useful when some useful extension contains some module, which shouldn't be loaded on some Druid process type because some dependencies of that module couldn't be satisfied.
druid.zk.paths.base	/druid	Base ZooKeeper path.
druid.zk.service.host	none	The ZooKeeper hosts to connect to. This is a REQUIRED property and therefore a host address must be supplied.
druid.zk.service.user	none	The username to authenticate with ZooKeeper. This is an optional property.
druid.zk.service.pwd	none	The [Password Provider](../operations/password-provider.md) or the string password to authenticate with ZooKeeper. This is an optional property.
druid.zk.service.authScheme	digest	digest is the only authentication scheme supported. 
druid.zk.service.sessionTimeoutMs	30000	ZooKeeper session timeout, in milliseconds.
druid.zk.service.connectionTimeoutMs	15000	ZooKeeper connection timeout, in milliseconds.
druid.zk.service.compress	true	Boolean flag for whether or not created Znodes should be compressed.
druid.zk.service.acl	false	Boolean flag for whether or not to enable ACL security for ZooKeeper. If ACL is enabled, zNode creators will have all permissions.
druid.zk.paths.base	/druid	Base ZooKeeper path.
druid.zk.paths.propertiesPath	${druid.zk.paths.base}/properties	ZooKeeper properties path.
druid.zk.paths.announcementsPath	${druid.zk.paths.base}/announcements	Druid process announcement path.
druid.zk.paths.liveSegmentsPath	${druid.zk.paths.base}/segments	Current path for where Druid processes announce their segments.
druid.zk.paths.loadQueuePath	${druid.zk.paths.base}/loadQueue	Entries here cause Historical processes to load and drop segments.
druid.zk.paths.coordinatorPath	${druid.zk.paths.base}/coordinator	Used by the Coordinator for leader election.
druid.zk.paths.servedSegmentsPath	${druid.zk.paths.base}/servedSegments	Deprecated. Legacy path for where Druid processes announce their segments.
druid.zk.paths.indexer.base	${druid.zk.paths.base}/indexer	Base ZooKeeper path for 
druid.zk.paths.indexer.announcementsPath	${druid.zk.paths.indexer.base}/announcements	Middle managers announce themselves here.
druid.zk.paths.indexer.tasksPath	${druid.zk.paths.indexer.base}/tasks	Used to assign tasks to MiddleManagers.
druid.zk.paths.indexer.statusPath	${druid.zk.paths.indexer.base}/status	Parent path for announcement of task statuses.
druid.discovery.curator.path	/druid/discovery	Services announce themselves under this ZooKeeper path.
druid.enablePlaintextPort	true	Enable/Disable HTTP connector.
druid.enableTlsPort	false	Enable/Disable HTTPS connector.
druid.server.https.keyStorePath	none	The file path or URL of the TLS/SSL Key store.
druid.server.https.keyStoreType	none	The type of the key store.
druid.server.https.certAlias	none	Alias of TLS/SSL certificate for the connector.
druid.server.https.keyStorePassword	none	The [Password Provider](../operations/password-provider.md) or String password for the Key Store.
druid.server.https.keyManagerFactoryAlgorithm	javax.net.ssl.KeyManagerFactory.getDefaultAlgorithm()	Algorithm to use for creating KeyManager, more details [here](https://docs.oracle.com/javase/7/docs/technotes/guides/security/jsse/JSSERefGuide.html#KeyManager).
druid.server.https.keyManagerPassword	none	The [Password Provider](../operations/password-provider.md) or String password for the Key Manager.
druid.server.https.includeCipherSuites	Jetty's default include cipher list	List of cipher suite names to include. You can either use the exact cipher suite name or a regular expression.
druid.server.https.excludeCipherSuites	Jetty's default exclude cipher list	List of cipher suite names to exclude. You can either use the exact cipher suite name or a regular expression.
druid.server.https.includeProtocols	Jetty's default include protocol list	List of exact protocols names to include.
druid.server.https.excludeProtocols	Jetty's default exclude protocol list	List of exact protocols names to exclude.
druid.client.https.protocol	TLSv1.2	SSL protocol to use.
druid.client.https.trustStoreType	java.security.KeyStore.getDefaultType()	The type of the key store where trusted root certificates are stored.
druid.client.https.trustStorePath	none	The file path or URL of the TLS/SSL Key store where trusted root certificates are stored.
druid.client.https.trustStoreAlgorithm	javax.net.ssl.TrustManagerFactory.getDefaultAlgorithm()	Algorithm to be used by TrustManager to validate certificate chains
druid.client.https.trustStorePassword	none	The [Password Provider](../operations/password-provider.md) or String password for the Trust Store.
druid.auth.authenticatorChain	List of Authenticator type names	JSON List of Strings
druid.escalator.type	Type of the Escalator that should be used for internal Druid communications. This Escalator must use an authentication scheme that is supported by an Authenticator in druid.auth.authenticatorChain.	String
druid.auth.authorizers	List of Authorizer type names 	JSON List of Strings
druid.auth.unsecuredPaths	List of paths for which security checks will not be performed. All requests to these paths will be allowed.	 List of Strings
druid.auth.allowUnauthenticatedHttpOptions	If true, skip authentication checks for HTTP OPTIONS requests. This is needed for certain use cases, such as supporting CORS pre-flight requests. Note that disabling authentication checks for OPTIONS requests will allow unauthenticated users to determine what Druid endpoints are valid (by checking if the OPTIONS request returns a 200 instead of 404), so enabling this option may reveal information about server configuration, including information about what extensions are loaded (if those extensions add endpoints).	Boolean
druid.startup.logging.logProperties	false	Log all properties on startup (from common.runtime.properties, runtime.properties, and the JVM command line).
druid.startup.logging.maskProperties	["password"]	Masks sensitive properties (passwords, for example) containing theses words.
druid.request.logging.type	noop (request logging disabled by default)	How to log every query request. Choices: noop, [file](#file-request-logging), [emitter](#emitter-request-logging), [slf4j](#slf4j-request-logging), [filtered](#filtered-request-logging), [composing](#composing-request-logging), [switching](#switching-request-logging)
druid.request.logging.dir	none	Historical, Realtime and Broker processes maintain request logs of all of the requests they get (interaction is via POST, so normal request logs don’t generally capture information about the actual query), this specifies the directory to store the request logs in
druid.request.logging.filePattern	"yyyy-MM-dd'.log'"	[Joda datetime format](http://www.joda.org/joda-time/apidocs/org/joda/time/format/DateTimeFormat.html) for each file
druid.request.logging.feed	none	Feed name for requests.
druid.request.logging.setMDC	false	If you want to set MDC entries within the log entry, set this value to true. Your logging system must be configured to support MDC in order to format this data.
druid.request.logging.setContextMDC	false	Set to "true" to add  the Druid query context to the MDC entries. Only applies when setMDC is true.
druid.request.logging.queryTimeThresholdMs	0, i.e., no filtering	Threshold value for the query/time metric in milliseconds.
druid.request.logging.sqlQueryTimeThresholdMs	0, i.e., no filtering	Threshold value for the sqlQuery/time metric in milliseconds.
druid.request.logging.mutedQueryTypes 	 []	 Query requests of these types are not logged. Query types are defined as string objects corresponding to the "queryType" value for the specified query in the Druid's [native JSON query API](http://druid.apache.org/docs/latest/querying/querying). Misspelled query types will be ignored. Example to ignore scan and timeBoundary queries: ["scan", "timeBoundary"]
druid.request.logging.delegate.type	none	Type of delegate request logger to log requests.
druid.request.logging.loggerProviders	none	List of request loggers for emitting request logs.
druid.request.logging.nativeQueryLogger	none	Request logger for emitting native query request logs.
druid.request.logging.sqlQueryLogger	none	Request logger for emitting SQL query request logs.
druid.audit.manager.auditHistoryMillis	1 week	Default duration for querying audit history.
druid.audit.manager.includePayloadAsDimensionInMetric	false	Boolean flag on whether to add payload column in service metric.
druid.audit.manager.maxPayloadSizeBytes	-1	The maximum size of audit payload to store in Druid's metadata store audit table. If the size of audit payload exceeds this value, the audit log would be stored with a message indicating that the payload was omitted instead. Setting maxPayloadSizeBytes to -1 (default value) disables this check, meaning Druid will always store audit payload regardless of it's size. Setting to any negative number other than -1 is invalid. Human-readable format is supported, see [here](human-readable-byte.md).  
druid.audit.manager.skipNullField	false	If true, the audit payload stored in metadata store will exclude any field with null value. 
druid.monitoring.emissionPeriod	PT1M	 Frequency that Druid emits metrics.
