nifi.properties.file.path	/valid/file1	/valid/file2
nifi.flow.configuration.file	/valid/file1	/valid/file2
nifi.flow.configuration.json.file	/valid/file1	/valid/file2
nifi.flow.configuration.archive.enabled	false	SKIP
nifi.flow.configuration.archive.dir	/valid/dir1	/valid/dir2
nifi.flow.configuration.archive.max.time	SKIP	SKIP
nifi.flow.configuration.archive.max.storage	1MB	1000MB
nifi.flow.configuration.archive.max.count	SKIP	SKIP
nifi.authorizer.configuration.file	/valid/file1	/valid/file2
nifi.login.identity.provider.configuration.file	/valid/file1	/valid/file2
nifi.database.directory	SKIP	SKIP
nifi.restore.directory	SKIP	SKIP
nifi.flowservice.writedelay.interval	SKIP	SKIP
nifi.flowcontroller.autoResumeState	false	SKIP
nifi.flowcontroller.graceful.shutdown.period	SKIP	SKIP
nifi.nar.library.directory	./lib	./lib
nifi.nar.library.directory.	./lib/nar	./lib
nifi.nar.library.autoload.directory	SKIP	SKIP
nifi.nar.working.directory	SKIP	SKIP
nifi.nar.unpack.uber.jar	true	SKIP
nifi.documentation.working.directory	SKIP	SKIP
nifi.sensitive.props.key	SKIP	SKIP
nifi.sensitive.props.algorithm	SKIP	SKIP
nifi.h2.url.append	SKIP	SKIP
nifi.remote.input.host	SKIP	SKIP
nifi.remote.input.socket.port	SKIP	SKIP
nifi.remote.input.secure	SKIP	SKIP
nifi.remote.input.http.enabled	SKIP	SKIP
nifi.remote.input.http.transaction.ttl	1s	60s
nifi.remote.contents.cache.expiration	SKIP	SKIP
nifi.templates.directory	Paths.get("conf"	 "templates")
nifi.administrative.yield.duration	1sec	60sec
nifi.bored.yield.duration	SKIP	SKIP
nifi.processor.scheduling.timeout	SKIP	SKIP
nifi.queue.backpressure.count	SKIP	SKIP
nifi.queue.backpressure.size	0.1	0.5
nifi.listener.bootstrap.port	3000	3001
nifi.repository.encryption.protocol.version	SKIP	SKIP
nifi.repository.encryption.key.id	SKIP	SKIP
nifi.repository.encryption.key.provider	SKIP	SKIP
nifi.repository.encryption.key.provider.keystore.location	SKIP	SKIP
nifi.repository.encryption.key.provider.keystore.password	SKIP	SKIP
nifi.content.repository.directory.	SKIP	SKIP
nifi.content.repository.implementation	SKIP	SKIP
nifi.content.claim.max.appendable.size	10MB	2MB
nifi.content.claim.max.flow.files	50	200
nifi.content.repository.archive.max.retention.period	SKIP	SKIP
nifi.content.repository.archive.max.usage.percentage	SKIP	SKIP
nifi.content.repository.archive.backpressure.percentage	SKIP	SKIP
nifi.content.repository.archive.enabled	SKIP	SKIP
nifi.content.repository.archive.cleanup.frequency	SKIP	SKIP
nifi.content.viewer.url	SKIP	SKIP
nifi.content.repository.encryption.key	SKIP	SKIP
nifi.content.repository.encryption.key.id	SKIP	SKIP
nifi.content.repository.encryption.key.provider.implementation	SKIP	SKIP
nifi.content.repository.encryption.key.provider.location	SKIP	SKIP
nifi.content.repository.encryption.key.provider.password	SKIP	SKIP
nifi.flowfile.repository.implementation	SKIP	SKIP
nifi.flowfile.repository.wal.implementation	SKIP	SKIP
nifi.flowfile.repository.always.sync	SKIP	SKIP
nifi.flowfile.repository.directory	SKIP	SKIP
nifi.flowfile.repository.checkpoint.interval	SKIP	SKIP
nifi.flowfile.repository.encryption.key	SKIP	SKIP
nifi.flowfile.repository.encryption.key.id	SKIP	SKIP
nifi.flowfile.repository.encryption.key.provider.implementation	SKIP	SKIP
nifi.flowfile.repository.encryption.key.provider.location	SKIP	SKIP
nifi.flowfile.repository.encryption.key.provider.password	SKIP	SKIP
nifi.swap.manager.implementation	SKIP	SKIP
nifi.queue.swap.threshold	10000	40000
nifi.provenance.repository.implementation	SKIP	SKIP
nifi.provenance.repository.directory.	SKIP	SKIP
nifi.provenance.repository.max.storage.time	SKIP	SKIP
nifi.provenance.repository.max.storage.size	0.1	0.5
nifi.provenance.repository.rollover.time	SKIP	SKIP
nifi.provenance.repository.rollover.size	0.1	0.5
nifi.provenance.repository.rollover.events	SKIP	SKIP
nifi.provenance.repository.query.threads	SKIP	SKIP
nifi.provenance.repository.index.threads	SKIP	SKIP
nifi.provenance.repository.compress.on.rollover	SKIP	SKIP
nifi.provenance.repository.indexed.fields	SKIP	SKIP
nifi.provenance.repository.indexed.attributes	SKIP	SKIP
nifi.provenance.repository.index.shard.size	0.1	0.5
nifi.provenance.repository.journal.count	SKIP	SKIP
nifi.provenance.repository.encryption.key	SKIP	SKIP
nifi.provenance.repository.encryption.key.id	SKIP	SKIP
nifi.provenance.repository.encryption.key.provider.implementation	SKIP	SKIP
nifi.provenance.repository.encryption.key.provider.location	SKIP	SKIP
nifi.provenance.repository.encryption.key.provider.password	SKIP	SKIP
nifi.provenance.repository.debug.frequency	SKIP	SKIP
nifi.components.status.repository.implementation	SKIP	SKIP
nifi.components.status.snapshot.frequency	SKIP	SKIP
nifi.status.repository.questdb.persist.node.days	SKIP	SKIP
nifi.status.repository.questdb.persist.component.days	SKIP	SKIP
nifi.status.repository.questdb.persist.location	SKIP	SKIP
nifi.security.keystore	SKIP	SKIP
nifi.security.keystoreType	SKIP	SKIP
nifi.security.keystorePasswd	SKIP	SKIP
nifi.security.keyPasswd	SKIP	SKIP
nifi.security.truststore	SKIP	SKIP
nifi.security.truststoreType	SKIP	SKIP
nifi.security.truststorePasswd	SKIP	SKIP
nifi.security.autoreload.enabled	SKIP	SKIP
nifi.security.autoreload.interval	1s	20s
nifi.security.user.authorizer	SKIP	SKIP
nifi.security.allow.anonymous.authentication	SKIP	SKIP
nifi.security.user.login.identity.provider	SKIP	SKIP
nifi.security.ocsp.responder.url	SKIP	SKIP
nifi.security.ocsp.responder.certificate	SKIP	SKIP
nifi.security.identity.mapping.pattern.	SKIP	SKIP
nifi.security.identity.mapping.value.	SKIP	SKIP
nifi.security.identity.mapping.transform.	SKIP	SKIP
nifi.security.group.mapping.pattern.	SKIP	SKIP
nifi.security.group.mapping.value.	SKIP	SKIP
nifi.security.group.mapping.transform.	SKIP	SKIP
nifi.security.user.jws.key.rotation.period	SKIP	SKIP
nifi.security.user.oidc.discovery.url	SKIP	SKIP
nifi.security.user.oidc.connect.timeout	1s	10s
nifi.security.user.oidc.read.timeout	1s	10s
nifi.security.user.oidc.client.id	SKIP	SKIP
nifi.security.user.oidc.client.secret	SKIP	SKIP
nifi.security.user.oidc.truststore.strategy	SKIP	SKIP
nifi.security.user.oidc.preferred.jwsalgorithm	SKIP	SKIP
nifi.security.user.oidc.additional.scopes	SKIP	SKIP
nifi.security.user.oidc.claim.identifying.user	xdsuper	samsuper
nifi.security.user.oidc.claim.groups	xdgroup	samgroup
nifi.security.user.oidc.fallback.claims.identifying.user	xdsuper	samsuper
nifi.security.user.knox.url	SKIP	SKIP
nifi.security.user.knox.publicKey	SKIP	SKIP
nifi.security.user.knox.cookieName	SKIP	SKIP
nifi.security.user.knox.audiences	SKIP	SKIP
nifi.security.user.saml.idp.metadata.url	SKIP	SKIP
nifi.security.user.saml.sp.entity.id	SKIP	SKIP
nifi.security.user.saml.identity.attribute.name	SKIP	SKIP
nifi.security.user.saml.group.attribute.name	SKIP	SKIP
nifi.security.user.saml.metadata.signing.enabled	true	SKIP
nifi.security.user.saml.request.signing.enabled	true	SKIP
nifi.security.user.saml.want.assertions.signed	false	SKIP
nifi.security.user.saml.signature.algorithm	SKIP	SKIP
nifi.security.user.saml.signature.digest.algorithm	SKIP	SKIP
nifi.security.user.saml.message.logging.enabled	true	SKIP
nifi.security.user.saml.authentication.expiration	SKIP	SKIP
nifi.security.user.saml.single.logout.enabled	true	SKIP
nifi.security.user.saml.http.client.truststore.strategy	SKIP	SKIP
nifi.security.user.saml.http.client.connect.timeout	1s	60s
nifi.security.user.saml.http.client.read.timeout	1s	60s
nifi.web.http.port	3000	3001
nifi.web.http.port.forwarding	SKIP	SKIP
nifi.web.http.host	SKIP	SKIP
nifi.web.http.network.interface.	SKIP	SKIP
nifi.web.https.port	3000	3001
nifi.web.https.port.forwarding	SKIP	SKIP
nifi.web.https.host	SKIP	SKIP
nifi.web.https.application.protocols	SKIP	SKIP
nifi.web.https.ciphersuites.include	SKIP	SKIP
nifi.web.https.ciphersuites.exclude	SKIP	SKIP
nifi.web.https.network.interface.	SKIP	SKIP
nifi.web.jetty.working.directory	SKIP	SKIP
nifi.web.jetty.threads	100	400
nifi.web.max.header.size	0.1	0.5
nifi.web.proxy.context.path	/valid/file1	/valid/file2
nifi.web.proxy.host	SKIP	SKIP
nifi.web.max.content.size	1MB	40MB
nifi.web.max.requests.per.second	15000	60000
nifi.web.max.access.token.requests.per.second	12	50
nifi.web.request.timeout	1s	120s
nifi.web.request.ip.whitelist	SKIP	SKIP
nifi.web.should.send.server.version	false	SKIP
nifi.web.request.log.format	SKIP	SKIP
nifi.ui.banner.text	UI Banner Text	text
nifi.ui.autorefresh.interval	SKIP	SKIP
nifi.cluster.protocol.heartbeat.interval	1sec	10sec
nifi.cluster.protocol.heartbeat.missable.max	1	16
nifi.cluster.protocol.is.secure	SKIP	SKIP
nifi.cluster.is.node	SKIP	SKIP
nifi.cluster.node.address	127.0.0.1	SKIP
nifi.cluster.node.protocol.port	3000	3001
nifi.cluster.node.protocol.max.threads	25	100
nifi.cluster.node.connection.timeout	1sec	10sec
nifi.cluster.node.read.timeout	1sec	10sec
nifi.cluster.node.max.concurrent.requests	50	200
nifi.cluster.firewall.file	/valid/file1	/valid/file2
nifi.cluster.flow.election.max.wait.time	SKIP	SKIP
nifi.cluster.flow.election.max.candidates	SKIP	SKIP
nifi.cluster.load.balance.host	SKIP	SKIP
nifi.cluster.load.balance.port	3000	3001
nifi.cluster.load.balance.connections.per.node	1	8
nifi.cluster.load.balance.max.thread.count	1	16
nifi.cluster.load.balance.comms.timeout	1sec	60sec
nifi.zookeeper.connect.string	SKIP	SKIP
nifi.zookeeper.connect.timeout	1s	6s
nifi.zookeeper.session.timeout	1s	6s
nifi.zookeeper.root.node	/valid/file1	/valid/file2
nifi.zookeeper.client.secure	true	SKIP
nifi.zookeeper.security.keystore	SKIP	SKIP
nifi.zookeeper.security.keystoreType	SKIP	SKIP
nifi.zookeeper.security.keystorePasswd	SKIP	SKIP
nifi.zookeeper.security.truststore	SKIP	SKIP
nifi.zookeeper.security.truststoreType	SKIP	SKIP
nifi.zookeeper.security.truststorePasswd	SKIP	SKIP
nifi.zookeeper.auth.type	SKIP	SKIP
nifi.zookeeper.kerberos.removeHostFromPrincipal	false	SKIP
nifi.zookeeper.kerberos.removeRealmFromPrincipal	false	SKIP
nifi.zookeeper.jute.maxbuffer	524287	2097150
nifi.kerberos.krb5.file	/valid/file1	/valid/file2
nifi.kerberos.service.principal	SKIP	SKIP
nifi.kerberos.service.keytab.location	SKIP	SKIP
nifi.kerberos.spnego.principal	SKIP	SKIP
nifi.kerberos.spnego.keytab.location	SKIP	SKIP
nifi.kerberos.spnego.authentication.expiration	SKIP	SKIP
nifi.state.management.configuration.file	/valid/file1	/valid/file2
nifi.state.management.provider.local	SKIP	SKIP
nifi.state.management.provider.cluster	SKIP	SKIP
nifi.state.management.embedded.zookeeper.start	SKIP	SKIP
nifi.state.management.embedded.zookeeper.properties	SKIP	SKIP
nifi.variable.registry.properties	SKIP	SKIP
nifi.analytics.predict.enabled	true	SKIP
nifi.analytics.predict.interval	SKIP	SKIP
nifi.analytics.query.interval	SKIP	SKIP
nifi.analytics.connection.model.implementation	SKIP	SKIP
nifi.analytics.connection.model.score.name	SKIP	SKIP
nifi.analytics.connection.model.score.threshold	SKIP	SKIP
nifi.monitor.long.running.task.schedule	SKIP	SKIP
nifi.monitor.long.running.task.threshold	SKIP	SKIP
nifi.diagnostics.on.shutdown.enabled	SKIP	SKIP
nifi.diagnostics.on.shutdown.verbose	SKIP	SKIP
nifi.diagnostics.on.shutdown.directory	SKIP	SKIP
nifi.diagnostics.on.shutdown.max.filecount	1	20
nifi.diagnostics.on.shutdown.max.directory.size	1MB	20MB
nifi.performance.tracking.percentage	1	-1
